dataset	cluster_id	reviewer	raw_label	normalised_label	provided_cl_id	reviewer_confidence	markers	tissue	species	condition	candidate_ids	candidate_labels	candidate_scores	component_cl_ids	component_labels	component_agreement	final_status	decision	cl_id	canonical_label	mapping_method	specificity_relation	conf_cat	reason	proposed_cl_id	proposed_canonical_label	single_cl_ready	adjudication_ready	evaluation_ready	editor_input_type	mapper_a_status	mapper_a_rank	mapper_a_cl_id	mapper_a_specificity	mapper_a_confidence	mapper_b_status	mapper_b_rank	mapper_b_cl_id	mapper_b_specificity	mapper_b_confidence	ab_clid_agreement	ab_specificity_agreement	verifier_called	verifier_verdict	verifier_reason	verifier_action	hash_a	hash_b	hash_v	source_file	source_run_id	model	prompt_version	pipeline_version	ontology_version	ontology_checksum	temperature	max_tokens	top_k	marker_limit
Sikkema_lung	cluster_7	enrichment	Medullary thymic epithelial cell / Not a typical lung immune cell; B-cell-like transcriptional signature with epithelial stress and viral response	medullarythymicepithelialcellnotatypicallungimmunecellbcellliketranscriptionalsignaturewithepithelialstressandviralresponse	NA	NA	PDZD8|PAIP1|B3GAT3|GYG1|KANK2|IPPK|CD79A|IGKV5-2|PDLIM5|HYDIN|ARID3B|VWA5A|CD69|KLHL30|RGS1|RPE65|SLC19A3|BIRC3|SLC2A1-DT|MDN1	lung	human	health_and_disease_reference_atlas	CL:0009071|CL:0009072|CL:0009073|CL:0009074|CL:0002365	medullary thymic epithelial cell type 1|medullary thymic epithelial cell type 2|medullary thymic epithelial cell type 3|medullary thymic epithelial cell type 4|medullary thymic epithelial cell	0.848|0.848|0.848|0.848|0.847	NA	NA	NA	review	status_mismatch_mixed_signal_ambiguous	NA	NA	evidence_llm_abstain	exact	NA	status_mismatch_mixed_signal_ambiguous	CL:0002365	medullary thymic epithelial cell	FALSE	TRUE	FALSE	candidate_set	mixed_signal	5	CL:0002365	exact	low	ambiguous	NA	NA	exact	low	FALSE	TRUE	FALSE	NA	NA	NA	f84b400cd35bd54388253615217e66cb55ecd191eca75c364dc6d6907f7ef35d	8e27fb64f956889b6fb5ec7f5a4492c22fbbf34dcf0a358b87eb491ef65e5de1	NA	07b_inter_summary/summary.csv	20260803_165920	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Sikkema_lung	cluster_8	enrichment	Monocyte-derived macrophage	monocytederivedmacrophage	NA	NA	TGFA|FCN1|ELSPBP1|CCDC30|CMC1|ZNF496|AAR2|ELK1|PLGLB2|SERPINB2|KCNJ2|STYXL1|SIN3B|STAB1|VCAN|PRKAG3|LILRB1|CNR2|MS4A6A|TPM3	lung	human	health_and_disease_reference_atlas	CL:4072015|CL:0000576|CL:0011031|CL:0000113|CL:1000698	monocyte-derived Kupffer cell|monocyte|monocyte-derived dendritic cell|mononuclear phagocyte|kidney resident macrophage	0.877|0.864|0.861|0.817|0.811	NA	NA	NA	review	verifier_review	NA	NA	evidence_llm_abstain	broadened	medium	A/B consistent; spec=broadened | verifier: Label indicates monocyte-derived macrophage, but proposed mapping to monocyte ignores the macrophage identity; markers like STAB1, MS4A6A, and VCAN support macrophage, not monocyte. No exact macrophage candidate is present, so broader term mononuclear phagocyte may be more appropriate.	CL:0000576	monocyte	FALSE	TRUE	FALSE	candidate_set	mapped	2	CL:0000576	broadened	medium	mapped	4	CL:0000576	broadened	medium	TRUE	TRUE	TRUE	review	Label indicates monocyte-derived macrophage, but proposed mapping to monocyte ignores the macrophage identity; markers like STAB1, MS4A6A, and VCAN support macrophage, not monocyte. No exact macrophage candidate is present, so broader term mononuclear phagocyte may be more appropriate.	select_broader	17b9bb68346664e1b7cda87dfcb89b9f2840394bd09884dbd4677b8953dbb76a	a1b1dc8763a93e310843865ae389abb810f630a05deb9ea7c465c55e14b2cdf9	d995cabc5bcd94a25c1693e392e6e0016b398a9687f93a8132bf482fadfe6be2	07b_inter_summary/summary.csv	20260803_165920	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
Sikkema_lung	cluster_9	enrichment	CD16-positive, CD56-dim natural killer cell, human	cd16positiveitivepositivecd56positiveitivedimnaturalkillercellhuman	CL:0000939	NA	NA	lung	human	health_and_disease_reference_atlas	CL:0000939	CD16-positive, CD56-dim natural killer cell, human	NA	NA	NA	NA	mapped	deterministic	CL:0000939	CD16-positive, CD56-dim natural killer cell, human	provided_valid_clid	exact	NA	deterministic	CL:0000939	CD16-positive, CD56-dim natural killer cell, human	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_165920	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_1	cassia	B lymphocyte / B cell	blymphocytebcell	NA	NA	IGKC|CD79A|MS4A1|TNFRSF13C|P2RX5|CD79B|CD27|CD22|POU2AF1|AIM2|CD52|BLK|TRBC2|TRAC|CXCR4|STAP1|BANK1|PAX5|LTB|FCRL1	kidney	human	normal_adult	CL:0000236|CL:0000542|CL:0017006|CL:0000819|CL:0000822	B cell|lymphocyte|B-lymphoblast|B-1 B cell|B-2 B cell	0.938|0.875|0.862|0.86|0.86	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000236	B cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000236	B cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000236	exact	high	mapped	5	CL:0000236	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	64f104e77055a676123c650c1298de536bbfb467ce91a08dff6b6db329befc1a	8dff1471e5620ef00fb6777b710d4b9889b8efc4d4a0b81e9722687173929c64	740f65ab9bf0df6ba940eb60820323a03603687267941b4dc9ecc4a9d9eec20f	03b_cassia/CASSIA_kidney_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_2	cassia	T cell (T lymphocyte)	tcelltlymphocyte	NA	NA	ST8SIA6|DTHD1|LOC101927369|TXK|SKAP1-AS2|SLFN12L|MYBL1|PZP|APBA2|AOAH|THEMIS|STAT4|PRKCQ|CD247|SKAP1|PRKCH|OPRM1|SAMD3|PARP8|CAMK4	kidney	human	normal_adult	CL:0000917|CL:0000918|CL:0002128|CL:0000084|CL:0000545	Tc1 cell|Tc2 cell|Tc17 cell|T cell|T-helper 1 cell	0.91|0.91|0.894|0.862|0.857	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000084	T cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	mapped	4	CL:0000084	exact	high	mapped	2	CL:0000084	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	ccbcba0c789f27d6984528c7bac1fe39f35d757203a92e75113c24459bdf46ef	35fd3dedd4b0641ed6572bbf1cd7ae011c4a20513b66a5a92170127987ff42ee	53096e430a2bb3041da3e5f7dddb701a7e28d20303de30fd4fb297e62e7395be	03b_cassia/CASSIA_kidney_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_3	cassia	Proximal tubular epithelial cell (PT / PTEC)	proximaltubularepithelialcellptptec	NA	NA	AKR1C1|HOGA1|PRKAA2|MAOB|SLC16A12|PAX8|CHDH|USH1C|PHYHIPL|SMIM32|GPD1|NFIB|BICC1|KRT8|TINAG|ALDOB|NOX4|PDZK1IP1|MT1G|TMEM176A	kidney	human	normal_adult	CL:1000452|CL:0000083|CL:1000090|CL:0002231|CL:4033071	parietal epithelial cell|epithelial cell of pancreas|pronephric nephron tubule epithelial cell|epithelial cell of prostate|cycling natural killer cell	0.841|0.809|0.797|0.791|0.784	NA	NA	NA	review	status_mismatch_ambiguous_unmapped	NA	NA	evidence_llm_abstain	exact	NA	status_mismatch_ambiguous_unmapped	NA	NA	FALSE	TRUE	FALSE	candidate_set	ambiguous	NA	NA	exact	low	unmapped	NA	NA	exact	low	FALSE	TRUE	FALSE	NA	NA	NA	e140f85e9bea0055deaf754f43c5d01a9126b7e364bd7d153f34beddf4654dfe	b8c2b343022a0cdb9374dcf383e8542dd0394f04f94ccab33fb4c25c0f86599d	NA	03b_cassia/CASSIA_kidney_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_4	cassia	Myeloid lineage: mononuclear phagocyte — monocyte/macrophage	myeloidlineagemononuclearphagocytemonocytemacrophage	NA	92	RNASE2|LYZ|AIF1|C1QA|CSTA|TLR8|C1QC|C1QB|S100A9|MS4A7|S100A12|MAFB|OLR1|S100A8|FCN1|LST1|LILRA5|P2RY13|FCGR1A|MS4A6A	kidney	human	normal_adult	CL:0000839|CL:0000763|CL:0000766|CL:4301613|CL:4072002	myeloid lineage restricted progenitor cell|myeloid cell|myeloid leukocyte|myelin-forming oligodendrocyte (Mmus)|myelin-forming oligodendrocyte	0.827|0.824|0.812|0.808|0.807	NA	NA	NA	parent_only	ab_parent_child	CL:0000763	myeloid cell	evidence_llm	broadened	NA	A_ancestor_of_B	CL:0000763	myeloid cell	TRUE	TRUE	TRUE	single_cl_id	mapped	2	CL:0000763	broadened	medium	mapped	3	CL:0000766	broadened	medium	FALSE	TRUE	FALSE	NA	NA	NA	be279e33e83f8b27259e0a4524b9fd4c1605ea9f83dd2c95ce41234415958be1	7ffeca3331f54153237c1efe02c7cdf8fe98c51cd6dd4f104fc286619a517543	NA	03b_cassia/CASSIA_kidney_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_1	in_house	B cell	bcell	CL:0000236	0	NA	kidney	human	normal_adult	CL:0000236	B cell	NA	NA	NA	NA	mapped	deterministic	CL:0000236	B cell	provided_valid_clid	exact	NA	deterministic	CL:0000236	B cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_2	in_house	T cell	tcell	CL:0000084	0	NA	kidney	human	normal_adult	CL:0000084	T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000084	T cell	provided_valid_clid	exact	NA	deterministic	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_3	in_house	epithelial cell	epithelialcell	CL:0000066	0	NA	kidney	human	normal_adult	CL:0000066	epithelial cell	NA	NA	NA	NA	mapped	deterministic	CL:0000066	epithelial cell	provided_valid_clid	exact	NA	deterministic	CL:0000066	epithelial cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_4	in_house	myeloid cell	myeloidcell	CL:0000763	0	NA	kidney	human	normal_adult	CL:0000763	myeloid cell	NA	NA	NA	NA	mapped	deterministic	CL:0000763	myeloid cell	provided_valid_clid	exact	NA	deterministic	CL:0000763	myeloid cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07_our_summary/summary.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_1	enrichment	B cell	bcell	CL:0000236	NA	NA	kidney	human	normal_adult	CL:0000236	B cell	NA	NA	NA	NA	mapped	deterministic	CL:0000236	B cell	provided_valid_clid	exact	NA	deterministic	CL:0000236	B cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_2	enrichment	T cell	tcell	CL:0000084	NA	NA	kidney	human	normal_adult	CL:0000084	T cell	NA	NA	NA	NA	mapped	deterministic	CL:0000084	T cell	provided_valid_clid	exact	NA	deterministic	CL:0000084	T cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_3	enrichment	Proximal Tubule Epithelial Cell (PTEC), likely S3 segment	proximaltubuleepithelialcellpteclikelys3segment	NA	NA	AKR1C1|HOGA1|PRKAA2|MAOB|SLC16A12|PAX8|CHDH|USH1C|PHYHIPL|SMIM32|GPD1|NFIB|BICC1|KRT8|TINAG|ALDOB|NOX4|PDZK1IP1|MT1G|TMEM176A	kidney	human	normal_adult	CL:4033079|CL:4030008|CL:0002231|CL:1000090|CL:4030011	cycling endothelial cell of lymphatic vessel|pronephric podocyte|epithelial cell of prostate|pronephric nephron tubule epithelial cell|epithelial cell of proximal tubule segment 3	0.776|0.773|0.766|0.761|0.756	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:4030011	epithelial cell of proximal tubule segment 3	evidence_llm	exact	high	A/B consistent; spec=exact	CL:4030011	epithelial cell of proximal tubule segment 3	TRUE	TRUE	TRUE	single_cl_id	mapped	5	CL:4030011	exact	high	mapped	1	CL:4030011	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	1e98e85e37f4831513901e624f30268c1f75edb01408733d8d0222398ab6917a	2d6f5f5cbdfee19cd4b871d387ff48a012ce1c9f3d5c6dd76d47ec70bf4bc63f	9889ea2c725b8d85b9cf4b92b30abddbcaaeadf3e3eed03e10aeb66ab4a923d6	07b_inter_summary/summary.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_kidney	cluster_4	enrichment	CD14-positive, CD16-negative classical monocyte	cd14positiveitivepositivecd16positiveitivenegativeclassicalmonocyte	CL:0002057	NA	NA	kidney	human	normal_adult	CL:0002057	CD14-positive, CD16-negative classical monocyte	NA	NA	NA	NA	mapped	deterministic	CL:0002057	CD14-positive, CD16-negative classical monocyte	provided_valid_clid	exact	NA	deterministic	CL:0002057	CD14-positive, CD16-negative classical monocyte	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	07b_inter_summary/summary.csv	20260803_165936	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_1	cassia	B lymphocytes / B cells	blymphocytebcell	NA	88	TCL1A|SGO2|IGHM|CD79A|HSD17B7|SPAG16-DT|OR3A3|SDF2L1|MED28P2|AVPR1B-DT|IGHJ6|IGKV1OR-2|AMMECR1-IT1|ERICH5|POU2AF1|METTL25B|DCAF8|ANKRD17|UGT1A9|KRT4	pancreas	human	normal_adult	CL:0000236|CL:0000542|CL:0017006|CL:0000819|CL:0000822	B cell|lymphocyte|B-lymphoblast|B-1 B cell|B-2 B cell	0.938|0.875|0.862|0.86|0.86	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000236	B cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0000236	B cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000236	exact	high	mapped	5	CL:0000236	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	3c3b4282cdc964494b3e3af7f317c1d2b329b1cc080a1f2db942ac2c749c8a69	6199b258a51fa0c87020b3c59bc452ca050914f8e8f40f443a3d074eacbce5bf	be9b052a1dfb5edbf1d44951977ff745f3a55847b0cd4528da454081f4794e0e	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_10	cassia	Pancreatic endocrine / islet endocrine lineage cell (immature endocrine cell with strong beta-cell commitment)	pancreaticendocrineisletendocrinelineagecellimmatureendocrinecellwithstrongbetacellcommitment	NA	NA	DTX3|TRIM55|B4GALT6|KCNJ8|CHGA|IHH|ATRAID|SCG3|ARX|ROBO2|ATPAF2|PCSK1N|SMPD4|MEP1B|CFAP53P1|RNF26|RBMX|DAB1|GFRA4|GZMA	pancreas	human	normal_adult	CL:0008024|CL:0005019|CL:0002351|CL:0000171|CL:0000173	pancreatic endocrine cell|pancreatic epsilon cell|progenitor cell of endocrine pancreas|pancreatic A cell|pancreatic D cell	0.841|0.832|0.821|0.812|0.812	NA	NA	NA	ambiguous	ab_consistent_ambiguous	NA	NA	evidence_llm_abstain	potentially_over_specific	NA	Mapper A/B consistently returned ambiguous	NA	NA	FALSE	TRUE	FALSE	candidate_set	ambiguous	NA	NA	potentially_over_specific	low	ambiguous	NA	NA	potentially_over_specific	low	FALSE	TRUE	FALSE	NA	NA	NA	ad16ca9144f4c559b5f792f3e0ec586dd4498a4dfac22a0889b6170f5ccd7c1d	eec22960945b71ed96f6e3e26f16ac7ee702e46a24459e8ace9945adec310977	NA	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_2	cassia	Immune cell — cytotoxic lymphocyte / NK-lineage cell	immunecellcytotoxiclymphocytenklineagecell	NA	NA	S100A1|CEBPB|TTF2|XCL2|MOS|SPX|TMEM208|TAS2R20|TBC1D16|ARF4P1|IGHD4-23|RPIA|COX7C|RUSC2|RNF130|GZMH|SLFN12|PIK3R1|RYBP|SLC25A27	pancreas	human	normal_adult	CL:4042031|CL:0000776|CL:0000772|CL:1000549|CL:0000840	immune oligodendroglia|immature neutrophil|immature eosinophil|kidney cortex collecting duct epithelial cell|immature conventional dendritic cell	0.796|0.772|0.772|0.769|0.765	NA	NA	NA	review	status_mismatch_unmapped_ambiguous	NA	NA	evidence_llm_abstain	exact	NA	status_mismatch_unmapped_ambiguous	NA	NA	FALSE	TRUE	FALSE	candidate_set	unmapped	NA	NA	exact	low	ambiguous	NA	NA	exact	low	FALSE	TRUE	FALSE	NA	NA	NA	9cc0c626906de9bdcf3cbd4beea69a88a24c7604275eef5e895fb0c08d298e58	acc7cae4e5d070b730e09e409768a5887c2791d895c40a064f6799bb9d6770d7	NA	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_3	cassia	Myeloid/innate immune cell — specifically a monocyte/macrophage-lineage cluster.	myeloidinnateimmunecellspecificallyamonocytemacrophagelineagecluster	NA	90	ADIPOR1|TGFA|ABLIM2|TPM3|APOBEC3F|S100A12|MAGEB5|PRKAG3|TNFSF13|VCAN|FPR1|KPNA4|LYZ|OR5A2|ACOT13|PYHIN1|MEFV|TLR8|FCN1|TMEM132D	pancreas	human	normal_adult	CL:0000763|CL:0000766|CL:0000839|CL:0000782|CL:4033165	myeloid cell|myeloid leukocyte|myeloid lineage restricted progenitor cell|myeloid dendritic cell|myenteric ganglion of small intestine ChAT/CALR/SOM/SP neuron	0.814|0.798|0.794|0.785|0.784	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0000763	myeloid cell	evidence_llm	broadened	medium	A/B consistent; spec=broadened	CL:0000763	myeloid cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0000763	broadened	medium	mapped	5	CL:0000763	broadened	medium	TRUE	TRUE	TRUE	accept	NA	accept	7a74c076cbf97d3a8040a771bc9ea13d6ca7e0e3dfb5963640ddece911ec7196	de595fa5c2f4603217a49c61b9abeca94b1a5b797ad6821577bdb51eb136b3a0	2c68cfffd8b940b1d11f0731eacb2a9ea8c4e461c74c937a50c15a8fb950aca2	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_4	cassia	Endothelial cells	endothelialcell	NA	NA	NA	pancreas	human	normal_adult	CL:0000115	endothelial cell	NA	NA	NA	NA	mapped	deterministic	CL:0000115	endothelial cell	normalized	exact	NA	deterministic	CL:0000115	endothelial cell	TRUE	TRUE	TRUE	single_cl_id	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_5	cassia	Pancreatic islet endocrine cell	pancreaticisletendocrinecell	NA	NA	PFN3|CEBPD|ZNF131|BZW1P2|C11orf42|SELENOF|ABCA6|PRKD3-DT|SUPT3H|KCNK2|HDC|EIF2B5|ABCA10|ERBIN|TRPV6|AHNAK2|SNAI1P1|GLI2|CCNA1|ZFHX4	pancreas	human	normal_adult	CL:0000169|CL:0008024|CL:0002351|CL:0002275|CL:0005019	type B pancreatic cell|pancreatic endocrine cell|progenitor cell of endocrine pancreas|pancreatic PP cell|pancreatic epsilon cell	0.92|0.916|0.912|0.904|0.903	NA	NA	NA	review	status_mismatch_ambiguous_mapped	NA	NA	evidence_llm_abstain	exact	NA	status_mismatch_ambiguous_mapped	CL:0008024	pancreatic endocrine cell	FALSE	TRUE	FALSE	candidate_set	ambiguous	NA	NA	exact	low	mapped	4	CL:0008024	exact	medium	FALSE	TRUE	FALSE	NA	NA	NA	6bcb60b404ea5f34a7527184e8ba32b0d60cdf58b0cfbe2e3b6abebdbce0671b	c519a75a615a04b47c1b134cc6652ff9737b7958166086eff4917ffd853f2da2	NA	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_6	cassia	Macrophage (myeloid lineage / mononuclear phagocyte)	macrophagemyeloidlineagemononuclearphagocyte	NA	NA	TCF7L1-IT1|H1-6|KCNE2|TREM2|NDNF|INPPL1|C1QA|GLIPR1L1|FCAR|AMPD3|COX6CP1|MSR1|C22orf15|SLC1A3|GADD45G|PLGLB2|IGHV3-64D|EBI3|SLC45A3|MS4A4A	pancreas	human	normal_adult	CL:0009047|CL:0000235|CL:0002009|CL:0009038|CL:0009048	macrophage of medullary sinus of lymph node|macrophage|macrophage dendritic cell progenitor|colon macrophage|anorectum macrophage	0.847|0.845|0.836|0.83|0.82	NA	NA	NA	review	specificity_mismatch	NA	NA	evidence_llm_abstain	broadened	NA	A spec=broadened; B spec=exact	CL:0000235	macrophage	FALSE	TRUE	FALSE	candidate_set	mapped	2	CL:0000235	broadened	medium	mapped	4	CL:0000235	exact	high	TRUE	FALSE	FALSE	NA	NA	NA	e928d824afe6f78969e47f0516dfbcee336d38900b3f6015b508b1f9df16975e	f3ef0495f4a221fef37a1eeee5ffde26d3b493a2bfdbe1040ec3d7dbb1f4d6a4	NA	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
TS_pancreas	cluster_7	cassia	Pancreatic ductal epithelial cells	pancreaticductalepithelialcell	NA	NA	CLUHP11|CTNNA2|TMEM167B|SLC22A9|MIR5585|CA12|LIPT2|SDCBPP1|TSPAN2|ARSG|FAM167A|SEMG1|PIPOX|LZIC|OR4D5|PCGF3|PRSS3|MIR6511A4|SKIL|PDCD10	pancreas	human	normal_adult	CL:0002079|CL:0000083|CL:0000173|CL:0002410|CL:4052014	pancreatic ductal cell|epithelial cell of pancreas|pancreatic D cell|pancreatic stellate cell|pancreatic islet capillary endothelial cell	0.918|0.91|0.9|0.898|0.887	NA	NA	NA	mapped_evidence	accept_after_verifier	CL:0002079	pancreatic ductal cell	evidence_llm	exact	high	A/B consistent; spec=exact	CL:0002079	pancreatic ductal cell	TRUE	TRUE	TRUE	single_cl_id	mapped	1	CL:0002079	exact	high	mapped	5	CL:0002079	exact	high	TRUE	TRUE	TRUE	accept	NA	accept	966d04b217a363332a4c6a585a6e4e1c2aa0c2a019111833887188f06aff5d17	523cb9bfcc4b9c69680db6f47de9af3497962b866f0a19abcacc38a8efeba09f	e9ba70c6c9467505e19e6fb321afb3a5fb7e035952f8b9a01f894a9c53e83e73	03b_cassia/CASSIA_pancreas_human_20260803_170442/01_annotation_results/annotation_cassia_FINAL_RESULTS.csv	20260803_165951	deepseek-v4-flash	v1.0.0	v1.0.0	2025-07-30	d1f01acb10bb3de97917f294d4a52b6b	0	300	5	20
